client,available,held,total,locked
3306,1,0,1,false
3307,1,0,1,false
3308,1,0,1,false
3309,1,0,1,false
331,1,0,1,false
3310,1,0,1,false
3311,1,0,1,false
3312,1,0,1,false
3313,1,0,1,false
3314,1,0,1,false
3315,1,0,1,false
3316,1,0,1,false
3317,1,0,1,false
3318,1,0,1,false
3319,1,0,1,false
332,1,0,1,false
3320,1,0,1,false
3321,1,0,1,false
3322,1,0,1,false
3323,1,0,1,false
3324,1,0,1,false
3325,1,0,1,false
3326,1,0,1,false
3327,1,0,1,false
3328,1,0,1,false
3329,1,0,1,false
333,1,0,1,false
3330,1,0,1,false
3331,1,0,1,false
3332,1,0,1,false
3333,1,0,1,false
3334,1,0,1,false
3335,1,0,1,false
3336,1,0,1,false
3337,1,0,1,false
3338,1,0,1,false
3339,1,0,1,false
334,1,0,1,false
3340,1,0,1,false
3341,1,0,1,false
3342,1,0,1,false
3343,1,0,1,false
3344,1,0,1,false
3345,1,0,1,false
3346,1,0,1,false
3347,1,0,1,false
3348,1,0,1,false
3349,1,0,1,false
335,1,0,1,false
3350,1,0,1,false
3351,1,0,1,false
3352,1,0,1,false
3353,1,0,1,false
3354,1,0,1,false
3355,1,0,1,false
3356,1,0,1,false
3357,1,0,1,false
3358,1,0,1,false
3359,1,0,1,false
336,1,0,1,false
3360,1,0,1,false
3361,1,0,1,false
3362,1,0,1,false
3363,1,0,1,false
3364,1,0,1,false
3365,1,0,1,false
3366,1,0,1,false
3367,1,0,1,false
3368,1,0,1,false
3369,1,0,1,false
337,1,0,1,false
3370,1,0,1,false
3371,1,0,1,false
3372,1,0,1,false
3373,1,0,1,false
3374,1,0,1,false
3375,1,0,1,false
3376,1,0,1,false
3377,1,0,1,false
3378,1,0,1,false
3379,1,0,1,false
338,1,0,1,false
3380,1,0,1,false
3381,1,0,1,false
3382,1,0,1,false
3383,1,0,1,false
3384,1,0,1,false
3385,1,0,1,false
3386,1,0,1,false
3387,1,0,1,false
3388,1,0,1,false
3389,1,0,1,false
339,1,0,1,false
3390,1,0,1,false
3391,1,0,1,false
3392,1,0,1,false
3393,1,0,1,false
3394,1,0,1,false
3395,1,0,1,false
3396,1,0,1,false
3397,1,0,1,false
3398,1,0,1,false
3399,1,0,1,false
34,1,0,1,false
340,1,0,1,false
3400,1,0,1,false
3401,1,0,1,false
3402,1,0,1,false
3403,1,0,1,false
3404,1,0,1,false
3405,1,0,1,false
3406,1,0,1,false
3407,1,0,1,false
3408,1,0,1,false
3409,1,0,1,false
341,1,0,1,false
3410,1,0,1,false
3411,1,0,1,false
3412,1,0,1,false
3413,1,0,1,false
3414,1,0,1,false
3415,1,0,1,false
3416,1,0,1,false
3417,1,0,1,false
3418,1,0,1,false
3419,1,0,1,false
342,1,0,1,false
3420,1,0,1,false
3421,1,0,1,false
3422,1,0,1,false
3423,1,0,1,false
3424,1,0,1,false
3425,1,0,1,false
3426,1,0,1,false
3427,1,0,1,false
3428,1,0,1,false
3429,1,0,1,false
343,1,0,1,false
3430,1,0,1,false
3431,1,0,1,false
3432,1,0,1,false
3433,1,0,1,false
3434,1,0,1,false
3435,1,0,1,false
3436,1,0,1,false
3437,1,0,1,false
3438,1,0,1,false
3439,1,0,1,false
344,1,0,1,false
3440,1,0,1,false
3441,1,0,1,false
3442,1,0,1,false
3443,1,0,1,false
3444,1,0,1,false
3445,1,0,1,false
3446,1,0,1,false
3447,1,0,1,false
3448,1,0,1,false
3449,1,0,1,false
345,1,0,1,false
3450,1,0,1,false
3451,1,0,1,false
3452,1,0,1,false
3453,1,0,1,false
3454,1,0,1,false
3455,1,0,1,false
3456,1,0,1,false
3457,1,0,1,false
3458,1,0,1,false
3459,1,0,1,false
346,1,0,1,false
3460,1,0,1,false
3461,1,0,1,false
3462,1,0,1,false
3463,1,0,1,false
3464,1,0,1,false
3465,1,0,1,false
3466,1,0,1,false
3467,1,0,1,false
3468,1,0,1,false
3469,1,0,1,false
347,1,0,1,false
3470,1,0,1,false
3471,1,0,1,false
3472,1,0,1,false
3473,1,0,1,false
3474,1,0,1,false
3475,1,0,1,false
3476,1,0,1,false
3477,1,0,1,false
3478,1,0,1,false
3479,1,0,1,false
348,1,0,1,false
3480,1,0,1,false
3481,1,0,1,false
3482,1,0,1,false
3483,1,0,1,false
3484,1,0,1,false
3485,1,0,1,false
3486,1,0,1,false
3487,1,0,1,false
3488,1,0,1,false
3489,1,0,1,false
349,1,0,1,false
3490,1,0,1,false
3491,1,0,1,false
3492,1,0,1,false
3493,1,0,1,false
3494,1,0,1,false
3495,1,0,1,false
3496,1,0,1,false
3497,1,0,1,false
3498,1,0,1,false
3499,1,0,1,false
35,1,0,1,false
350,1,0,1,false
3500,1,0,1,false
3501,1,0,1,false
3502,1,0,1,false
3503,1,0,1,false
3504,1,0,1,false
3505,1,0,1,false
3506,1,0,1,false
3507,1,0,1,false
3508,1,0,1,false
3509,1,0,1,false
351,1,0,1,false
3510,1,0,1,false
3511,1,0,1,false
3512,1,0,1,false
3513,1,0,1,false
3514,1,0,1,false
3515,1,0,1,false
3516,1,0,1,false
3517,1,0,1,false
3518,1,0,1,false
3519,1,0,1,false
352,1,0,1,false
3520,1,0,1,false
3521,1,0,1,false
3522,1,0,1,false
3523,1,0,1,false
3524,1,0,1,false
3525,1,0,1,false
3526,1,0,1,false
3527,1,0,1,false
3528,1,0,1,false
3529,1,0,1,false
353,1,0,1,false
3530,1,0,1,false
3531,1,0,1,false
3532,1,0,1,false
3533,1,0,1,false
3534,1,0,1,false
3535,1,0,1,false
3536,1,0,1,false
3537,1,0,1,false
3538,1,0,1,false
3539,1,0,1,false
354,1,0,1,false
3540,1,0,1,false
3541,1,0,1,false
3542,1,0,1,false
3543,1,0,1,false
3544,1,0,1,false
3545,1,0,1,false
3546,1,0,1,false
3547,1,0,1,false
3548,1,0,1,false
3549,1,0,1,false
355,1,0,1,false
3550,1,0,1,false
3551,1,0,1,false
3552,1,0,1,false
3553,1,0,1,false
3554,1,0,1,false
3555,1,0,1,false
3556,1,0,1,false
3557,1,0,1,false
3558,1,0,1,false
3559,1,0,1,false
356,1,0,1,false
3560,1,0,1,false
3561,1,0,1,false
3562,1,0,1,false
3563,1,0,1,false
3564,1,0,1,false
3565,1,0,1,false
3566,1,0,1,false
3567,1,0,1,false
3568,1,0,1,false
3569,1,0,1,false
357,1,0,1,false
3570,1,0,1,false
3571,1,0,1,false
3572,1,0,1,false
3573,1,0,1,false
3574,1,0,1,false
3575,1,0,1,false
3576,1,0,1,false
3577,1,0,1,false
3578,1,0,1,false
3579,1,0,1,false
358,1,0,1,false
3580,1,0,1,false
3581,1,0,1,false
3582,1,0,1,false
3583,1,0,1,false
3584,1,0,1,false
3585,1,0,1,false
3586,1,0,1,false
3587,1,0,1,false
3588,1,0,1,false
3589,1,0,1,false
359,1,0,1,false
3590,1,0,1,false
3591,1,0,1,false
3592,1,0,1,false
3593,1,0,1,false
3594,1,0,1,false
3595,1,0,1,false
3596,1,0,1,false
3597,1,0,1,false
3598,1,0,1,false
3599,1,0,1,false
36,1,0,1,false
360,1,0,1,false
3600,1,0,1,false
3601,1,0,1,false
3602,1,0,1,false
3603,1,0,1,false
3604,1,0,1,false
3605,1,0,1,false
3606,1,0,1,false
3607,1,0,1,false
3608,1,0,1,false
3609,1,0,1,false
361,1,0,1,false
3610,1,0,1,false
3611,1,0,1,false
3612,1,0,1,false
3613,1,0,1,false
3614,1,0,1,false
3615,1,0,1,false
3616,1,0,1,false
3617,1,0,1,false
3618,1,0,1,false
3619,1,0,1,false
362,1,0,1,false
3620,1,0,1,false
3621,1,0,1,false
3622,1,0,1,false
3623,1,0,1,false
3624,1,0,1,false
3625,1,0,1,false
3626,1,0,1,false
3627,1,0,1,false
3628,1,0,1,false
3629,1,0,1,false
363,1,0,1,false
3630,1,0,1,false
3631,1,0,1,false
3632,1,0,1,false
3633,1,0,1,false
3634,1,0,1,false
3635,1,0,1,false
3636,1,0,1,false
3637,1,0,1,false
3638,1,0,1,false
3639,1,0,1,false
364,1,0,1,false
3640,1,0,1,false
3641,1,0,1,false
3642,1,0,1,false
3643,1,0,1,false
3644,1,0,1,false
3645,1,0,1,false
3646,1,0,1,false
3647,1,0,1,false
3648,1,0,1,false
3649,1,0,1,false
365,1,0,1,false
3650,1,0,1,false
3651,1,0,1,false
3652,1,0,1,false
3653,1,0,1,false
3654,1,0,1,false
3655,1,0,1,false
3656,1,0,1,false
3657,1,0,1,false
3658,1,0,1,false
3659,1,0,1,false
366,1,0,1,false
3660,1,0,1,false
3661,1,0,1,false
3662,1,0,1,false
3663,1,0,1,false
3664,1,0,1,false
3665,1,0,1,false
3666,1,0,1,false
3667,1,0,1,false
3668,1,0,1,false
3669,1,0,1,false
367,1,0,1,false
3670,1,0,1,false
3671,1,0,1,false
3672,1,0,1,false
3673,1,0,1,false
3674,1,0,1,false
3675,1,0,1,false
3676,1,0,1,false
3677,1,0,1,false
3678,1,0,1,false
3679,1,0,1,false
368,1,0,1,false
3680,1,0,1,false
3681,1,0,1,false
3682,1,0,1,false
3683,1,0,1,false
3684,1,0,1,false
3685,1,0,1,false
3686,1,0,1,false
3687,1,0,1,false
3688,1,0,1,false
3689,1,0,1,false
369,1,0,1,false
3690,1,0,1,false
3691,1,0,1,false
3692,1,0,1,false
3693,1,0,1,false
3694,1,0,1,false
3695,1,0,1,false
3696,1,0,1,false
3697,1,0,1,false
3698,1,0,1,false
3699,1,0,1,false
37,1,0,1,false
370,1,0,1,false
3700,1,0,1,false
3701,1,0,1,false
3702,1,0,1,false
3703,1,0,1,false
3704,1,0,1,false
3705,1,0,1,false
3706,1,0,1,false
3707,1,0,1,false
3708,1,0,1,false
3709,1,0,1,false
371,1,0,1,false
3710,1,0,1,false
3711,1,0,1,false
3712,1,0,1,false
3713,1,0,1,false
3714,1,0,1,false
3715,1,0,1,false
3716,1,0,1,false
3717,1,0,1,false
3718,1,0,1,false
3719,1,0,1,false
372,1,0,1,false
3720,1,0,1,false
3721,1,0,1,false
3722,1,0,1,false
3723,1,0,1,false
3724,1,0,1,false
3725,1,0,1,false
3726,1,0,1,false
3727,1,0,1,false
3728,1,0,1,false
3729,1,0,1,false
373,1,0,1,false
3730,1,0,1,false
3731,1,0,1,false
3732,1,0,1,false
3733,1,0,1,false
3734,1,0,1,false
3735,1,0,1,false
3736,1,0,1,false
3737,1,0,1,false
3738,1,0,1,false
3739,1,0,1,false
374,1,0,1,false
3740,1,0,1,false
3741,1,0,1,false
3742,1,0,1,false
3743,1,0,1,false
3744,1,0,1,false
3745,1,0,1,false
3746,1,0,1,false
3747,1,0,1,false
3748,1,0,1,false
3749,1,0,1,false
375,1,0,1,false
3750,1,0,1,false
3751,1,0,1,false
3752,1,0,1,false
3753,1,0,1,false
3754,1,0,1,false
3755,1,0,1,false
3756,1,0,1,false
3757,1,0,1,false
3758,1,0,1,false
3759,1,0,1,false
376,1,0,1,false
3760,1,0,1,false
3761,1,0,1,false
3762,1,0,1,false
3763,1,0,1,false
3764,1,0,1,false
3765,1,0,1,false
3766,1,0,1,false
3767,1,0,1,false
3768,1,0,1,false
3769,1,0,1,false
377,1,0,1,false
3770,1,0,1,false
3771,1,0,1,false
3772,1,0,1,false
3773,1,0,1,false
3774,1,0,1,false
3775,1,0,1,false
3776,1,0,1,false
3777,1,0,1,false
3778,1,0,1,false
3779,1,0,1,false
378,1,0,1,false
3780,1,0,1,false
3781,1,0,1,false
3782,1,0,1,false
3783,1,0,1,false
3784,1,0,1,false
3785,1,0,1,false
3786,1,0,1,false
3787,1,0,1,false
3788,1,0,1,false
3789,1,0,1,false
379,1,0,1,false
3790,1,0,1,false
3791,1,0,1,false
3792,1,0,1,false
3793,1,0,1,false
3794,1,0,1,false
3795,1,0,1,false
3796,1,0,1,false
3797,1,0,1,false
3798,1,0,1,false
3799,1,0,1,false
38,1,0,1,false
380,1,0,1,false
3800,1,0,1,false
3801,1,0,1,false
3802,1,0,1,false
3803,1,0,1,false
3804,1,0,1,false
3805,1,0,1,false
3806,1,0,1,false
3807,1,0,1,false
3808,1,0,1,false
3809,1,0,1,false
381,1,0,1,false
3810,1,0,1,false
3811,1,0,1,false
3812,1,0,1,false
3813,1,0,1,false
3814,1,0,1,false
3815,1,0,1,false
3816,1,0,1,false
3817,1,0,1,false
3818,1,0,1,false
3819,1,0,1,false
382,1,0,1,false
3820,1,0,1,false
3821,1,0,1,false
3822,1,0,1,false
3823,1,0,1,false
3824,1,0,1,false
3825,1,0,1,false
3826,1,0,1,false
3827,1,0,1,false
3828,1,0,1,false
3829,1,0,1,false
383,1,0,1,false
3830,1,0,1,false
3831,1,0,1,false
3832,1,0,1,false
3833,1,0,1,false
3834,1,0,1,false
3835,1,0,1,false
3836,1,0,1,false
3837,1,0,1,false
3838,1,0,1,false
3839,1,0,1,false
384,1,0,1,false
3840,1,0,1,false
3841,1,0,1,false
3842,1,0,1,false
3843,1,0,1,false
3844,1,0,1,false
3845,1,0,1,false
3846,1,0,1,false
3847,1,0,1,false
3848,1,0,1,false
3849,1,0,1,false
385,1,0,1,false
3850,1,0,1,false
3851,1,0,1,false
3852,1,0,1,false
3853,1,0,1,false
3854,1,0,1,false
3855,1,0,1,false
3856,1,0,1,false
3857,1,0,1,false
3858,1,0,1,false
3859,1,0,1,false
386,1,0,1,false
3860,1,0,1,false
3861,1,0,1,false
3862,1,0,1,false
3863,1,0,1,false
3864,1,0,1,false
3865,1,0,1,false
3866,1,0,1,false
3867,1,0,1,false
3868,1,0,1,false
3869,1,0,1,false
387,1,0,1,false
3870,1,0,1,false
3871,1,0,1,false
3872,1,0,1,false
3873,1,0,1,false
3874,1,0,1,false
3875,1,0,1,false
3876,1,0,1,false
3877,1,0,1,false
3878,1,0,1,false
3879,1,0,1,false
388,1,0,1,false
3880,1,0,1,false
3881,1,0,1,false
3882,1,0,1,false
3883,1,0,1,false
3884,1,0,1,false
3885,1,0,1,false
3886,1,0,1,false
3887,1,0,1,false
3888,1,0,1,false
3889,1,0,1,false
389,1,0,1,false
3890,1,0,1,false
3891,1,0,1,false
3892,1,0,1,false
3893,1,0,1,false
3894,1,0,1,false
3895,1,0,1,false
3896,1,0,1,false
3897,1,0,1,false
3898,1,0,1,false
3899,1,0,1,false
39,1,0,1,false
390,1,0,1,false
3900,1,0,1,false
3901,1,0,1,false
3902,1,0,1,false
3903,1,0,1,false
3904,1,0,1,false
3905,1,0,1,false
3906,1,0,1,false
3907,1,0,1,false
3908,1,0,1,false
3909,1,0,1,false
391,1,0,1,false
3910,1,0,1,false
3911,1,0,1,false
3912,1,0,1,false
3913,1,0,1,false
3914,1,0,1,false
3915,1,0,1,false
3916,1,0,1,false
3917,1,0,1,false
3918,1,0,1,false
3919,1,0,1,false
392,1,0,1,false
3920,1,0,1,false
3921,1,0,1,false
3922,1,0,1,false
3923,1,0,1,false
3924,1,0,1,false
3925,1,0,1,false
3926,1,0,1,false
3927,1,0,1,false
3928,1,0,1,false
3929,1,0,1,false
393,1,0,1,false
3930,1,0,1,false
3931,1,0,1,false
3932,1,0,1,false
3933,1,0,1,false
3934,1,0,1,false
3935,1,0,1,false
3936,1,0,1,false
3937,1,0,1,false
3938,1,0,1,false
3939,1,0,1,false
394,1,0,1,false
3940,1,0,1,false
3941,1,0,1,false
3942,1,0,1,false
3943,1,0,1,false
3944,1,0,1,false
3945,1,0,1,false
3946,1,0,1,false
3947,1,0,1,false
3948,1,0,1,false
3949,1,0,1,false
395,1,0,1,false
3950,1,0,1,false
3951,1,0,1,false
3952,1,0,1,false
3953,1,0,1,false
3954,1,0,1,false
3955,1,0,1,false
3956,1,0,1,false
3957,1,0,1,false
3958,1,0,1,false
3959,1,0,1,false
396,1,0,1,false
3960,1,0,1,false
3961,1,0,1,false
3962,1,0,1,false
3963,1,0,1,false
3964,1,0,1,false
3965,1,0,1,false
3966,1,0,1,false
3967,1,0,1,false
3968,1,0,1,false
3969,1,0,1,false
397,1,0,1,false
3970,1,0,1,false
3971,1,0,1,false
3972,1,0,1,false
3973,1,0,1,false
3974,1,0,1,false
3975,1,0,1,false
3976,1,0,1,false
3977,1,0,1,false
3978,1,0,1,false
3979,1,0,1,false
398,1,0,1,false
3980,1,0,1,false
3981,1,0,1,false
3982,1,0,1,false
3983,1,0,1,false
3984,1,0,1,false
3985,1,0,1,false
3986,1,0,1,false
3987,1,0,1,false
3988,1,0,1,false
3989,1,0,1,false
399,1,0,1,false
3990,1,0,1,false
3991,1,0,1,false
3992,1,0,1,false
3993,1,0,1,false
3994,1,0,1,false
3995,1,0,1,false
3996,1,0,1,false
3997,1,0,1,false
3998,1,0,1,false
3999,1,0,1,false
4,1,0,1,false
40,1,0,1,false
400,1,0,1,false
4000,1,0,1,false
4001,1,0,1,false
4002,1,0,1,false
4003,1,0,1,false
4004,1,0,1,false
4005,1,0,1,false
4006,1,0,1,false
4007,1,0,1,false
4008,1,0,1,false
4009,1,0,1,false
401,1,0,1,false
4010,1,0,1,false
4011,1,0,1,false
4012,1,0,1,false
4013,1,0,1,false
4014,1,0,1,false
4015,1,0,1,false
4016,1,0,1,false
4017,1,0,1,false
4018,1,0,1,false
4019,1,0,1,false
402,1,0,1,false
4020,1,0,1,false
4021,1,0,1,false
4022,1,0,1,false
4023,1,0,1,false
4024,1,0,1,false
4025,1,0,1,false
4026,1,0,1,false
4027,1,0,1,false
4028,1,0,1,false
4029,1,0,1,false
403,1,0,1,false
4030,1,0,1,false
4031,1,0,1,false
4032,1,0,1,false
4033,1,0,1,false
4034,1,0,1,false
4035,1,0,1,false
4036,1,0,1,false
4037,1,0,1,false
4038,1,0,1,false
4039,1,0,1,false
404,1,0,1,false
4040,1,0,1,false
4041,1,0,1,false
4042,1,0,1,false
4043,1,0,1,false
4044,1,0,1,false
4045,1,0,1,false
4046,1,0,1,false
4047,1,0,1,false
4048,1,0,1,false
4049,1,0,1,false
405,1,0,1,false
4050,1,0,1,false
4051,1,0,1,false
4052,1,0,1,false
4053,1,0,1,false
4054,1,0,1,false
4055,1,0,1,false
4056,1,0,1,false
4057,1,0,1,false
4058,1,0,1,false
4059,1,0,1,false
406,1,0,1,false
4060,1,0,1,false
4061,1,0,1,false
4062,1,0,1,false
4063,1,0,1,false
4064,1,0,1,false
4065,1,0,1,false
4066,1,0,1,false
4067,1,0,1,false
4068,1,0,1,false
4069,1,0,1,false
407,1,0,1,false
4070,1,0,1,false
4071,1,0,1,false
4072,1,0,1,false
4073,1,0,1,false
4074,1,0,1,false
4075,1,0,1,false
4076,1,0,1,false
4077,1,0,1,false
4078,1,0,1,false
4079,1,0,1,false
408,1,0,1,false
4080,1,0,1,false
4081,1,0,1,false
4082,1,0,1,false
4083,1,0,1,false
4084,1,0,1,false
4085,1,0,1,false
4086,1,0,1,false
4087,1,0,1,false
4088,1,0,1,false
4089,1,0,1,false
409,1,0,1,false
4090,1,0,1,false
4091,1,0,1,false
4092,1,0,1,false
4093,1,0,1,false
4094,1,0,1,false
4095,1,0,1,false
4096,1,0,1,false
4097,1,0,1,false
4098,1,0,1,false
4099,1,0,1,false
41,1,0,1,false
410,1,0,1,false
4100,1,0,1,false
4101,1,0,1,false
4102,1,0,1,false
4103,1,0,1,false
4104,1,0,1,false
4105,1,0,1,false
4106,1,0,1,false
4107,1,0,1,false
4108,1,0,1,false
4109,1,0,1,false
411,1,0,1,false
4110,1,0,1,false
4111,1,0,1,false
4112,1,0,1,false
4113,1,0,1,false
4114,1,0,1,false
4115,1,0,1,false
4116,1,0,1,false
4117,1,0,1,false
4118,1,0,1,false
4119,1,0,1,false
412,1,0,1,false
4120,1,0,1,false
4121,1,0,1,false
4122,1,0,1,false
4123,1,0,1,false
4124,1,0,1,false
4125,1,0,1,false
4126,1,0,1,false
4127,1,0,1,false
4128,1,0,1,false
4129,1,0,1,false
413,1,0,1,false
4130,1,0,1,false
4131,1,0,1,false
4132,1,0,1,false
4133,1,0,1,false
4134,1,0,1,false
4135,1,0,1,false
4136,1,0,1,false
4137,1,0,1,false
4138,1,0,1,false
4139,1,0,1,false
414,1,0,1,false
4140,1,0,1,false
4141,1,0,1,false
4142,1,0,1,false
4143,1,0,1,false
4144,1,0,1,false
4145,1,0,1,false
4146,1,0,1,false
4147,1,0,1,false
4148,1,0,1,false
4149,1,0,1,false
415,1,0,1,false
4150,1,0,1,false
4151,1,0,1,false
4152,1,0,1,false
4153,1,0,1,false
4154,1,0,1,false
4155,1,0,1,false
4156,1,0,1,false
4157,1,0,1,false
4158,1,0,1,false
4159,1,0,1,false
416,1,0,1,false
4160,1,0,1,false
4161,1,0,1,false
4162,1,0,1,false
4163,1,0,1,false
4164,1,0,1,false
4165,1,0,1,false
4166,1,0,1,false
4167,1,0,1,false
4168,1,0,1,false
4169,1,0,1,false
417,1,0,1,false
4170,1,0,1,false
4171,1,0,1,false
4172,1,0,1,false
4173,1,0,1,false
4174,1,0,1,false
4175,1,0,1,false
4176,1,0,1,false
4177,1,0,1,false
4178,1,0,1,false
4179,1,0,1,false
418,1,0,1,false
4180,1,0,1,false
4181,1,0,1,false
4182,1,0,1,false
4183,1,0,1,false
4184,1,0,1,false
4185,1,0,1,false
4186,1,0,1,false
4187,1,0,1,false
4188,1,0,1,false
4189,1,0,1,false
419,1,0,1,false
4190,1,0,1,false
4191,1,0,1,false
4192,1,0,1,false
4193,1,0,1,false
4194,1,0,1,false
4195,1,0,1,false
4196,1,0,1,false
4197,1,0,1,false
4198,1,0,1,false
4199,1,0,1,false
42,1,0,1,false
420,1,0,1,false
4200,1,0,1,false
4201,1,0,1,false
4202,1,0,1,false
4203,1,0,1,false
4204,1,0,1,false
4205,1,0,1,false
4206,1,0,1,false
4207,1,0,1,false
4208,1,0,1,false
4209,1,0,1,false
421,1,0,1,false
4210,1,0,1,false
4211,1,0,1,false
4212,1,0,1,false
4213,1,0,1,false
4214,1,0,1,false
4215,1,0,1,false
4216,1,0,1,false
4217,1,0,1,false
4218,1,0,1,false
4219,1,0,1,false
422,1,0,1,false
4220,1,0,1,false
4221,1,0,1,false
4222,1,0,1,false
4223,1,0,1,false
4224,1,0,1,false
4225,1,0,1,false
4226,1,0,1,false
4227,1,0,1,false
4228,1,0,1,false
4229,1,0,1,false
423,1,0,1,false
4230,1,0,1,false
4231,1,0,1,false
4232,1,0,1,false
4233,1,0,1,false
4234,1,0,1,false
4235,1,0,1,false
4236,1,0,1,false
4237,1,0,1,false
4238,1,0,1,false
4239,1,0,1,false
424,1,0,1,false
4240,1,0,1,false
4241,1,0,1,false
4242,1,0,1,false
4243,1,0,1,false
4244,1,0,1,false
4245,1,0,1,false
4246,1,0,1,false
4247,1,0,1,false
4248,1,0,1,false
4249,1,0,1,false
425,1,0,1,false
4250,1,0,1,false
4251,1,0,1,false
4252,1,0,1,false
4253,1,0,1,false
4254,1,0,1,false
4255,1,0,1,false
4256,1,0,1,false
4257,1,0,1,false
4258,1,0,1,false
4259,1,0,1,false
426,1,0,1,false
4260,1,0,1,false
4261,1,0,1,false
4262,1,0,1,false
4263,1,0,1,false
4264,1,0,1,false
4265,1,0,1,false
4266,1,0,1,false
4267,1,0,1,false
4268,1,0,1,false
4269,1,0,1,false
427,1,0,1,false
4270,1,0,1,false
4271,1,0,1,false
4272,1,0,1,false
4273,1,0,1,false
4274,1,0,1,false
4275,1,0,1,false
4276,1,0,1,false
4277,1,0,1,false
4278,1,0,1,false
4279,1,0,1,false
428,1,0,1,false
4280,1,0,1,false
4281,1,0,1,false
4282,1,0,1,false
4283,1,0,1,false
4284,1,0,1,false
4285,1,0,1,false
4286,1,0,1,false
4287,1,0,1,false
4288,1,0,1,false
4289,1,0,1,false
429,1,0,1,false
4290,1,0,1,false
4291,1,0,1,false
4292,1,0,1,false
4293,1,0,1,false
4294,1,0,1,false
4295,1,0,1,false
4296,1,0,1,false
4297,1,0,1,false
4298,1,0,1,false
4299,1,0,1,false
43,1,0,1,false
430,1,0,1,false
4300,1,0,1,false
4301,1,0,1,false
4302,1,0,1,false
4303,1,0,1,false
4304,1,0,1,false
4305,1,0,1,false
4306,1,0,1,false
4307,1,0,1,false
4308,1,0,1,false
4309,1,0,1,false
431,1,0,1,false
4310,1,0,1,false
4311,1,0,1,false
4312,1,0,1,false
4313,1,0,1,false
4314,1,0,1,false
4315,1,0,1,false
4316,1,0,1,false
4317,1,0,1,false
4318,1,0,1,false
4319,1,0,1,false
432,1,0,1,false
4320,1,0,1,false
4321,1,0,1,false
4322,1,0,1,false
4323,1,0,1,false
4324,1,0,1,false
4325,1,0,1,false
4326,1,0,1,false
4327,1,0,1,false
4328,1,0,1,false
4329,1,0,1,false
433,1,0,1,false
4330,1,0,1,false
4331,1,0,1,false
4332,1,0,1,false
4333,1,0,1,false
4334,1,0,1,false
4335,1,0,1,false
4336,1,0,1,false
4337,1,0,1,false
4338,1,0,1,false
4339,1,0,1,false
434,1,0,1,false
4340,1,0,1,false
4341,1,0,1,false
4342,1,0,1,false
4343,1,0,1,false
4344,1,0,1,false
4345,1,0,1,false
4346,1,0,1,false
4347,1,0,1,false
4348,1,0,1,false
4349,1,0,1,false
435,1,0,1,false
4350,1,0,1,false
4351,1,0,1,false
4352,1,0,1,false
4353,1,0,1,false
4354,1,0,1,false
4355,1,0,1,false
4356,1,0,1,false
4357,1,0,1,false
4358,1,0,1,false
4359,1,0,1,false
436,1,0,1,false
4360,1,0,1,false
4361,1,0,1,false
4362,1,0,1,false
4363,1,0,1,false
4364,1,0,1,false
4365,1,0,1,false
4366,1,0,1,false
4367,1,0,1,false
4368,1,0,1,false
4369,1,0,1,false
437,1,0,1,false
4370,1,0,1,false
4371,1,0,1,false
4372,1,0,1,false
4373,1,0,1,false
4374,1,0,1,false
4375,1,0,1,false
4376,1,0,1,false
4377,1,0,1,false
4378,1,0,1,false
4379,1,0,1,false
438,1,0,1,false
4380,1,0,1,false
4381,1,0,1,false
4382,1,0,1,false
4383,1,0,1,false
4384,1,0,1,false
4385,1,0,1,false
4386,1,0,1,false
4387,1,0,1,false
4388,1,0,1,false
4389,1,0,1,false
439,1,0,1,false
4390,1,0,1,false
4391,1,0,1,false
4392,1,0,1,false
4393,1,0,1,false
4394,1,0,1,false
4395,1,0,1,false
4396,1,0,1,false
4397,1,0,1,false
4398,1,0,1,false
4399,1,0,1,false
44,1,0,1,false
440,1,0,1,false
4400,1,0,1,false
4401,1,0,1,false
4402,1,0,1,false
4403,1,0,1,false
4404,1,0,1,false
4405,1,0,1,false
4406,1,0,1,false
4407,1,0,1,false
4408,1,0,1,false
4409,1,0,1,false
441,1,0,1,false
4410,1,0,1,false
4411,1,0,1,false
4412,1,0,1,false
4413,1,0,1,false
4414,1,0,1,false
4415,1,0,1,false
4416,1,0,1,false
4417,1,0,1,false
4418,1,0,1,false
4419,1,0,1,false
442,1,0,1,false
4420,1,0,1,false
4421,1,0,1,false
4422,1,0,1,false
4423,1,0,1,false
4424,1,0,1,false
4425,1,0,1,false
4426,1,0,1,false
4427,1,0,1,false
4428,1,0,1,false
4429,1,0,1,false
443,1,0,1,false
4430,1,0,1,false
4431,1,0,1,false
4432,1,0,1,false
4433,1,0,1,false
4434,1,0,1,false
4435,1,0,1,false
4436,1,0,1,false
4437,1,0,1,false
4438,1,0,1,false
4439,1,0,1,false
444,1,0,1,false
4440,1,0,1,false
4441,1,0,1,false
4442,1,0,1,false
4443,1,0,1,false
4444,1,0,1,false
4445,1,0,1,false
4446,1,0,1,false
4447,1,0,1,false
4448,1,0,1,false
4449,1,0,1,false
445,1,0,1,false
4450,1,0,1,false
4451,1,0,1,false
4452,1,0,1,false
4453,1,0,1,false
4454,1,0,1,false
4455,1,0,1,false
4456,1,0,1,false
4457,1,0,1,false
4458,1,0,1,false
4459,1,0,1,false
446,1,0,1,false
4460,1,0,1,false
