type,client,tx,amount
deposit,4983,4983,1
deposit,4984,4984,1
deposit,4985,4985,1
deposit,4986,4986,1
deposit,4987,4987,1
deposit,4988,4988,1
deposit,4989,4989,1
deposit,4990,4990,1
deposit,4991,4991,1
deposit,4992,4992,1
deposit,4993,4993,1
deposit,4994,4994,1
deposit,4995,4995,1
deposit,4996,4996,1
deposit,4997,4997,1
deposit,4998,4998,1
deposit,4999,4999,1
deposit,5000,5000,1
deposit,5001,5001,1
deposit,5002,5002,1
deposit,5003,5003,1
deposit,5004,5004,1
deposit,5005,5005,1
deposit,5006,5006,1
deposit,5007,5007,1
deposit,5008,5008,1
deposit,5009,5009,1
deposit,5010,5010,1
deposit,5011,5011,1
deposit,5012,5012,1
deposit,5013,5013,1
deposit,5014,5014,1
deposit,5015,5015,1
deposit,5016,5016,1
deposit,5017,5017,1
deposit,5018,5018,1
deposit,5019,5019,1
deposit,5020,5020,1
deposit,5021,5021,1
deposit,5022,5022,1
deposit,5023,5023,1
deposit,5024,5024,1
deposit,5025,5025,1
deposit,5026,5026,1
deposit,5027,5027,1
deposit,5028,5028,1
deposit,5029,5029,1
deposit,5030,5030,1
deposit,5031,5031,1
deposit,5032,5032,1
deposit,5033,5033,1
deposit,5034,5034,1
deposit,5035,5035,1
deposit,5036,5036,1
deposit,5037,5037,1
deposit,5038,5038,1
deposit,5039,5039,1
deposit,5040,5040,1
deposit,5041,5041,1
deposit,5042,5042,1
deposit,5043,5043,1
deposit,5044,5044,1
deposit,5045,5045,1
deposit,5046,5046,1
deposit,5047,5047,1
deposit,5048,5048,1
deposit,5049,5049,1
deposit,5050,5050,1
deposit,5051,5051,1
deposit,5052,5052,1
deposit,5053,5053,1
deposit,5054,5054,1
deposit,5055,5055,1
deposit,5056,5056,1
deposit,5057,5057,1
deposit,5058,5058,1
deposit,5059,5059,1
deposit,5060,5060,1
deposit,5061,5061,1
deposit,5062,5062,1
deposit,5063,5063,1
deposit,5064,5064,1
deposit,5065,5065,1
deposit,5066,5066,1
deposit,5067,5067,1
deposit,5068,5068,1
deposit,5069,5069,1
deposit,5070,5070,1
deposit,5071,5071,1
deposit,5072,5072,1
deposit,5073,5073,1
deposit,5074,5074,1
deposit,5075,5075,1
deposit,5076,5076,1
deposit,5077,5077,1
deposit,5078,5078,1
deposit,5079,5079,1
deposit,5080,5080,1
deposit,5081,5081,1
deposit,5082,5082,1
deposit,5083,5083,1
deposit,5084,5084,1
deposit,5085,5085,1
deposit,5086,5086,1
deposit,5087,5087,1
deposit,5088,5088,1
deposit,5089,5089,1
deposit,5090,5090,1
deposit,5091,5091,1
deposit,5092,5092,1
deposit,5093,5093,1
deposit,5094,5094,1
deposit,5095,5095,1
deposit,5096,5096,1
deposit,5097,5097,1
deposit,5098,5098,1
deposit,5099,5099,1
deposit,5100,5100,1
deposit,5101,5101,1
deposit,5102,5102,1
deposit,5103,5103,1
deposit,5104,5104,1
deposit,5105,5105,1
deposit,5106,5106,1
deposit,5107,5107,1
deposit,5108,5108,1
deposit,5109,5109,1
deposit,5110,5110,1
deposit,5111,5111,1
deposit,5112,5112,1
deposit,5113,5113,1
deposit,5114,5114,1
deposit,5115,5115,1
deposit,5116,5116,1
deposit,5117,5117,1
deposit,5118,5118,1
deposit,5119,5119,1
deposit,5120,5120,1
deposit,5121,5121,1
deposit,5122,5122,1
deposit,5123,5123,1
deposit,5124,5124,1
deposit,5125,5125,1
deposit,5126,5126,1
deposit,5127,5127,1
deposit,5128,5128,1
deposit,5129,5129,1
deposit,5130,5130,1
deposit,5131,5131,1
deposit,5132,5132,1
deposit,5133,5133,1
deposit,5134,5134,1
deposit,5135,5135,1
deposit,5136,5136,1
deposit,5137,5137,1
deposit,5138,5138,1
deposit,5139,5139,1
deposit,5140,5140,1
deposit,5141,5141,1
deposit,5142,5142,1
deposit,5143,5143,1
deposit,5144,5144,1
deposit,5145,5145,1
deposit,5146,5146,1
deposit,5147,5147,1
deposit,5148,5148,1
deposit,5149,5149,1
deposit,5150,5150,1
deposit,5151,5151,1
deposit,5152,5152,1
deposit,5153,5153,1
deposit,5154,5154,1
deposit,5155,5155,1
deposit,5156,5156,1
deposit,5157,5157,1
deposit,5158,5158,1
deposit,5159,5159,1
deposit,5160,5160,1
deposit,5161,5161,1
deposit,5162,5162,1
deposit,5163,5163,1
deposit,5164,5164,1
deposit,5165,5165,1
deposit,5166,5166,1
deposit,5167,5167,1
deposit,5168,5168,1
deposit,5169,5169,1
deposit,5170,5170,1
deposit,5171,5171,1
deposit,5172,5172,1
deposit,5173,5173,1
deposit,5174,5174,1
deposit,5175,5175,1
deposit,5176,5176,1
deposit,5177,5177,1
deposit,5178,5178,1
deposit,5179,5179,1
deposit,5180,5180,1
deposit,5181,5181,1
deposit,5182,5182,1
deposit,5183,5183,1
deposit,5184,5184,1
deposit,5185,5185,1
deposit,5186,5186,1
deposit,5187,5187,1
deposit,5188,5188,1
deposit,5189,5189,1
deposit,5190,5190,1
deposit,5191,5191,1
deposit,5192,5192,1
deposit,5193,5193,1
deposit,5194,5194,1
deposit,5195,5195,1
deposit,5196,5196,1
deposit,5197,5197,1
deposit,5198,5198,1
deposit,5199,5199,1
deposit,5200,5200,1
deposit,5201,5201,1
deposit,5202,5202,1
deposit,5203,5203,1
deposit,5204,5204,1
deposit,5205,5205,1
deposit,5206,5206,1
deposit,5207,5207,1
deposit,5208,5208,1
deposit,5209,5209,1
deposit,5210,5210,1
deposit,5211,5211,1
deposit,5212,5212,1
deposit,5213,5213,1
deposit,5214,5214,1
deposit,5215,5215,1
deposit,5216,5216,1
deposit,5217,5217,1
deposit,5218,5218,1
deposit,5219,5219,1
deposit,5220,5220,1
deposit,5221,5221,1
deposit,5222,5222,1
deposit,5223,5223,1
deposit,5224,5224,1
deposit,5225,5225,1
deposit,5226,5226,1
deposit,5227,5227,1
deposit,5228,5228,1
deposit,5229,5229,1
deposit,5230,5230,1
deposit,5231,5231,1
deposit,5232,5232,1
deposit,5233,5233,1
deposit,5234,5234,1
deposit,5235,5235,1
deposit,5236,5236,1
deposit,5237,5237,1
deposit,5238,5238,1
deposit,5239,5239,1
deposit,5240,5240,1
deposit,5241,5241,1
deposit,5242,5242,1
deposit,5243,5243,1
deposit,5244,5244,1
deposit,5245,5245,1
deposit,5246,5246,1
deposit,5247,5247,1
deposit,5248,5248,1
deposit,5249,5249,1
deposit,5250,5250,1
deposit,5251,5251,1
deposit,5252,5252,1
deposit,5253,5253,1
deposit,5254,5254,1
deposit,5255,5255,1
deposit,5256,5256,1
deposit,5257,5257,1
deposit,5258,5258,1
deposit,5259,5259,1
deposit,5260,5260,1
deposit,5261,5261,1
deposit,5262,5262,1
deposit,5263,5263,1
deposit,5264,5264,1
deposit,5265,5265,1
deposit,5266,5266,1
deposit,5267,5267,1
deposit,5268,5268,1
deposit,5269,5269,1
deposit,5270,5270,1
deposit,5271,5271,1
deposit,5272,5272,1
deposit,5273,5273,1
deposit,5274,5274,1
deposit,5275,5275,1
deposit,5276,5276,1
deposit,5277,5277,1
deposit,5278,5278,1
deposit,5279,5279,1
deposit,5280,5280,1
deposit,5281,5281,1
deposit,5282,5282,1
deposit,5283,5283,1
deposit,5284,5284,1
deposit,5285,5285,1
deposit,5286,5286,1
deposit,5287,5287,1
deposit,5288,5288,1
deposit,5289,5289,1
deposit,5290,5290,1
deposit,5291,5291,1
deposit,5292,5292,1
deposit,5293,5293,1
deposit,5294,5294,1
deposit,5295,5295,1
deposit,5296,5296,1
deposit,5297,5297,1
deposit,5298,5298,1
deposit,5299,5299,1
deposit,5300,5300,1
deposit,5301,5301,1
deposit,5302,5302,1
deposit,5303,5303,1
deposit,5304,5304,1
deposit,5305,5305,1
deposit,5306,5306,1
deposit,5307,5307,1
deposit,5308,5308,1
deposit,5309,5309,1
deposit,5310,5310,1
deposit,5311,5311,1
deposit,5312,5312,1
deposit,5313,5313,1
deposit,5314,5314,1
deposit,5315,5315,1
deposit,5316,5316,1
deposit,5317,5317,1
deposit,5318,5318,1
deposit,5319,5319,1
deposit,5320,5320,1
deposit,5321,5321,1
deposit,5322,5322,1
deposit,5323,5323,1
deposit,5324,5324,1
deposit,5325,5325,1
deposit,5326,5326,1
deposit,5327,5327,1
deposit,5328,5328,1
deposit,5329,5329,1
deposit,5330,5330,1
deposit,5331,5331,1
deposit,5332,5332,1
deposit,5333,5333,1
deposit,5334,5334,1
deposit,5335,5335,1
deposit,5336,5336,1
deposit,5337,5337,1
deposit,5338,5338,1
deposit,5339,5339,1
deposit,5340,5340,1
deposit,5341,5341,1
deposit,5342,5342,1
deposit,5343,5343,1
deposit,5344,5344,1
deposit,5345,5345,1
deposit,5346,5346,1
deposit,5347,5347,1
deposit,5348,5348,1
deposit,5349,5349,1
deposit,5350,5350,1
deposit,5351,5351,1
deposit,5352,5352,1
deposit,5353,5353,1
deposit,5354,5354,1
deposit,5355,5355,1
deposit,5356,5356,1
deposit,5357,5357,1
deposit,5358,5358,1
deposit,5359,5359,1
deposit,5360,5360,1
deposit,5361,5361,1
deposit,5362,5362,1
deposit,5363,5363,1
deposit,5364,5364,1
deposit,5365,5365,1
deposit,5366,5366,1
deposit,5367,5367,1
deposit,5368,5368,1
deposit,5369,5369,1
deposit,5370,5370,1
deposit,5371,5371,1
deposit,5372,5372,1
deposit,5373,5373,1
deposit,5374,5374,1
deposit,5375,5375,1
deposit,5376,5376,1
deposit,5377,5377,1
deposit,5378,5378,1
deposit,5379,5379,1
deposit,5380,5380,1
deposit,5381,5381,1
deposit,5382,5382,1
deposit,5383,5383,1
deposit,5384,5384,1
deposit,5385,5385,1
deposit,5386,5386,1
deposit,5387,5387,1
deposit,5388,5388,1
deposit,5389,5389,1
deposit,5390,5390,1
deposit,5391,5391,1
deposit,5392,5392,1
deposit,5393,5393,1
deposit,5394,5394,1
deposit,5395,5395,1
deposit,5396,5396,1
deposit,5397,5397,1
deposit,5398,5398,1
deposit,5399,5399,1
deposit,5400,5400,1
deposit,5401,5401,1
deposit,5402,5402,1
deposit,5403,5403,1
deposit,5404,5404,1
deposit,5405,5405,1
deposit,5406,5406,1
deposit,5407,5407,1
deposit,5408,5408,1
deposit,5409,5409,1
deposit,5410,5410,1
deposit,5411,5411,1
deposit,5412,5412,1
deposit,5413,5413,1
deposit,5414,5414,1
deposit,5415,5415,1
deposit,5416,5416,1
deposit,5417,5417,1
deposit,5418,5418,1
deposit,5419,5419,1
deposit,5420,5420,1
deposit,5421,5421,1
deposit,5422,5422,1
deposit,5423,5423,1
deposit,5424,5424,1
deposit,5425,5425,1
deposit,5426,5426,1
deposit,5427,5427,1
deposit,5428,5428,1
deposit,5429,5429,1
deposit,5430,5430,1
deposit,5431,5431,1
deposit,5432,5432,1
deposit,5433,5433,1
deposit,5434,5434,1
deposit,5435,5435,1
deposit,5436,5436,1
deposit,5437,5437,1
deposit,5438,5438,1
deposit,5439,5439,1
deposit,5440,5440,1
deposit,5441,5441,1
deposit,5442,5442,1
deposit,5443,5443,1
deposit,5444,5444,1
deposit,5445,5445,1
deposit,5446,5446,1
deposit,5447,5447,1
deposit,5448,5448,1
deposit,5449,5449,1
deposit,5450,5450,1
deposit,5451,5451,1
deposit,5452,5452,1
deposit,5453,5453,1
deposit,5454,5454,1
deposit,5455,5455,1
deposit,5456,5456,1
deposit,5457,5457,1
deposit,5458,5458,1
deposit,5459,5459,1
deposit,5460,5460,1
deposit,5461,5461,1
deposit,5462,5462,1
deposit,5463,5463,1
deposit,5464,5464,1
deposit,5465,5465,1
deposit,5466,5466,1
deposit,5467,5467,1
deposit,5468,5468,1
deposit,5469,5469,1
deposit,5470,5470,1
deposit,5471,5471,1
deposit,5472,5472,1
deposit,5473,5473,1
deposit,5474,5474,1
deposit,5475,5475,1
deposit,5476,5476,1
deposit,5477,5477,1
deposit,5478,5478,1
deposit,5479,5479,1
deposit,5480,5480,1
deposit,5481,5481,1
deposit,5482,5482,1
deposit,5483,5483,1
deposit,5484,5484,1
deposit,5485,5485,1
deposit,5486,5486,1
deposit,5487,5487,1
deposit,5488,5488,1
deposit,5489,5489,1
deposit,5490,5490,1
deposit,5491,5491,1
deposit,5492,5492,1
deposit,5493,5493,1
deposit,5494,5494,1
deposit,5495,5495,1
deposit,5496,5496,1
deposit,5497,5497,1
deposit,5498,5498,1
deposit,5499,5499,1
deposit,5500,5500,1
deposit,5501,5501,1
deposit,5502,5502,1
deposit,5503,5503,1
deposit,5504,5504,1
deposit,5505,5505,1
deposit,5506,5506,1
deposit,5507,5507,1
deposit,5508,5508,1
deposit,5509,5509,1
deposit,5510,5510,1
deposit,5511,5511,1
deposit,5512,5512,1
deposit,5513,5513,1
deposit,5514,5514,1
deposit,5515,5515,1
deposit,5516,5516,1
deposit,5517,5517,1
deposit,5518,5518,1
deposit,5519,5519,1
deposit,5520,5520,1
deposit,5521,5521,1
deposit,5522,5522,1
deposit,5523,5523,1
deposit,5524,5524,1
deposit,5525,5525,1
deposit,5526,5526,1
deposit,5527,5527,1
deposit,5528,5528,1
deposit,5529,5529,1
deposit,5530,5530,1
deposit,5531,5531,1
deposit,5532,5532,1
deposit,5533,5533,1
deposit,5534,5534,1
deposit,5535,5535,1
deposit,5536,5536,1
deposit,5537,5537,1
deposit,5538,5538,1
deposit,5539,5539,1
deposit,5540,5540,1
deposit,5541,5541,1
deposit,5542,5542,1
deposit,5543,5543,1
deposit,5544,5544,1
deposit,5545,5545,1
deposit,5546,5546,1
deposit,5547,5547,1
deposit,5548,5548,1
deposit,5549,5549,1
deposit,5550,5550,1
deposit,5551,5551,1
deposit,5552,5552,1
deposit,5553,5553,1
deposit,5554,5554,1
deposit,5555,5555,1
deposit,5556,5556,1
deposit,5557,5557,1
deposit,5558,5558,1
deposit,5559,5559,1
deposit,5560,5560,1
deposit,5561,5561,1
deposit,5562,5562,1
deposit,5563,5563,1
deposit,5564,5564,1
deposit,5565,5565,1
deposit,5566,5566,1
deposit,5567,5567,1
deposit,5568,5568,1
deposit,5569,5569,1
deposit,5570,5570,1
deposit,5571,5571,1
deposit,5572,5572,1
deposit,5573,5573,1
deposit,5574,5574,1
deposit,5575,5575,1
deposit,5576,5576,1
deposit,5577,5577,1
deposit,5578,5578,1
deposit,5579,5579,1
deposit,5580,5580,1
deposit,5581,5581,1
deposit,5582,5582,1
deposit,5583,5583,1
deposit,5584,5584,1
deposit,5585,5585,1
deposit,5586,5586,1
deposit,5587,5587,1
deposit,5588,5588,1
deposit,5589,5589,1
deposit,5590,5590,1
deposit,5591,5591,1
deposit,5592,5592,1
deposit,5593,5593,1
deposit,5594,5594,1
deposit,5595,5595,1
deposit,5596,5596,1
deposit,5597,5597,1
deposit,5598,5598,1
deposit,5599,5599,1
deposit,5600,5600,1
deposit,5601,5601,1
deposit,5602,5602,1
deposit,5603,5603,1
deposit,5604,5604,1
deposit,5605,5605,1
deposit,5606,5606,1
deposit,5607,5607,1
deposit,5608,5608,1
deposit,5609,5609,1
deposit,5610,5610,1
deposit,5611,5611,1
deposit,5612,5612,1
deposit,5613,5613,1
deposit,5614,5614,1
deposit,5615,5615,1
deposit,5616,5616,1
deposit,5617,5617,1
deposit,5618,5618,1
deposit,5619,5619,1
deposit,5620,5620,1
deposit,5621,5621,1
deposit,5622,5622,1
deposit,5623,5623,1
deposit,5624,5624,1
deposit,5625,5625,1
deposit,5626,5626,1
deposit,5627,5627,1
deposit,5628,5628,1
deposit,5629,5629,1
deposit,5630,5630,1
deposit,5631,5631,1
deposit,5632,5632,1
deposit,5633,5633,1
deposit,5634,5634,1
deposit,5635,5635,1
deposit,5636,5636,1
deposit,5637,5637,1
deposit,5638,5638,1
deposit,5639,5639,1
deposit,5640,5640,1
deposit,5641,5641,1
deposit,5642,5642,1
deposit,5643,5643,1
deposit,5644,5644,1
deposit,5645,5645,1
deposit,5646,5646,1
deposit,5647,5647,1
deposit,5648,5648,1
deposit,5649,5649,1
deposit,5650,5650,1
deposit,5651,5651,1
deposit,5652,5652,1
deposit,5653,5653,1
deposit,5654,5654,1
deposit,5655,5655,1
deposit,5656,5656,1
deposit,5657,5657,1
deposit,5658,5658,1
deposit,5659,5659,1
deposit,5660,5660,1
deposit,5661,5661,1
deposit,5662,5662,1
deposit,5663,5663,1
deposit,5664,5664,1
deposit,5665,5665,1
deposit,5666,5666,1
deposit,5667,5667,1
deposit,5668,5668,1
deposit,5669,5669,1
deposit,5670,5670,1
deposit,5671,5671,1
deposit,5672,5672,1
deposit,5673,5673,1
deposit,5674,5674,1
deposit,5675,5675,1
deposit,5676,5676,1
deposit,5677,5677,1
deposit,5678,5678,1
deposit,5679,5679,1
deposit,5680,5680,1
deposit,5681,5681,1
deposit,5682,5682,1
deposit,5683,5683,1
deposit,5684,5684,1
deposit,5685,5685,1
deposit,5686,5686,1
deposit,5687,5687,1
deposit,5688,5688,1
deposit,5689,5689,1
deposit,5690,5690,1
deposit,5691,5691,1
deposit,5692,5692,1
deposit,5693,5693,1
deposit,5694,5694,1
deposit,5695,5695,1
deposit,5696,5696,1
deposit,5697,5697,1
deposit,5698,5698,1
deposit,5699,5699,1
deposit,5700,5700,1
deposit,5701,5701,1
deposit,5702,5702,1
deposit,5703,5703,1
deposit,5704,5704,1
deposit,5705,5705,1
deposit,5706,5706,1
deposit,5707,5707,1
deposit,5708,5708,1
deposit,5709,5709,1
deposit,5710,5710,1
deposit,5711,5711,1
deposit,5712,5712,1
deposit,5713,5713,1
deposit,5714,5714,1
deposit,5715,5715,1
deposit,5716,5716,1
deposit,5717,5717,1
deposit,5718,5718,1
deposit,5719,5719,1
deposit,5720,5720,1
deposit,5721,5721,1
deposit,5722,5722,1
deposit,5723,5723,1
deposit,5724,5724,1
deposit,5725,5725,1
deposit,5726,5726,1
deposit,5727,5727,1
deposit,5728,5728,1
deposit,5729,5729,1
deposit,5730,5730,1
deposit,5731,5731,1
deposit,5732,5732,1
deposit,5733,5733,1
deposit,5734,5734,1
deposit,5735,5735,1
deposit,5736,5736,1
deposit,5737,5737,1
deposit,5738,5738,1
deposit,5739,5739,1
deposit,5740,5740,1
deposit,5741,5741,1
deposit,5742,5742,1
deposit,5743,5743,1
deposit,5744,5744,1
deposit,5745,5745,1
deposit,5746,5746,1
deposit,5747,5747,1
deposit,5748,5748,1
deposit,5749,5749,1
deposit,5750,5750,1
deposit,5751,5751,1
deposit,5752,5752,1
deposit,5753,5753,1
deposit,5754,5754,1
deposit,5755,5755,1
deposit,5756,5756,1
deposit,5757,5757,1
deposit,5758,5758,1
deposit,5759,5759,1
deposit,5760,5760,1
deposit,5761,5761,1
deposit,5762,5762,1
deposit,5763,5763,1
deposit,5764,5764,1
deposit,5765,5765,1
deposit,5766,5766,1
deposit,5767,5767,1
deposit,5768,5768,1
deposit,5769,5769,1
deposit,5770,5770,1
deposit,5771,5771,1
deposit,5772,5772,1
deposit,5773,5773,1
deposit,5774,5774,1
deposit,5775,5775,1
deposit,5776,5776,1
deposit,5777,5777,1
deposit,5778,5778,1
deposit,5779,5779,1
deposit,5780,5780,1
deposit,5781,5781,1
deposit,5782,5782,1
deposit,5783,5783,1
deposit,5784,5784,1
deposit,5785,5785,1
deposit,5786,5786,1
deposit,5787,5787,1
deposit,5788,5788,1
deposit,5789,5789,1
deposit,5790,5790,1
deposit,5791,5791,1
deposit,5792,5792,1
deposit,5793,5793,1
deposit,5794,5794,1
deposit,5795,5795,1
deposit,5796,5796,1
deposit,5797,5797,1
deposit,5798,5798,1
deposit,5799,5799,1
deposit,5800,5800,1
deposit,5801,5801,1
deposit,5802,5802,1
deposit,5803,5803,1
deposit,5804,5804,1
deposit,5805,5805,1
deposit,5806,5806,1
deposit,5807,5807,1
deposit,5808,5808,1
deposit,5809,5809,1
deposit,5810,5810,1
deposit,5811,5811,1
deposit,5812,5812,1
deposit,5813,5813,1
deposit,5814,5814,1
deposit,5815,5815,1
deposit,5816,5816,1
deposit,5817,5817,1
deposit,5818,5818,1
deposit,5819,5819,1
deposit,5820,5820,1
deposit,5821,5821,1
deposit,5822,5822,1
deposit,5823,5823,1
deposit,5824,5824,1
deposit,5825,5825,1
deposit,5826,5826,1
deposit,5827,5827,1
deposit,5828,5828,1
deposit,5829,5829,1
deposit,5830,5830,1
deposit,5831,5831,1
deposit,5832,5832,1
deposit,5833,5833,1
deposit,5834,5834,1
deposit,5835,5835,1
deposit,5836,5836,1
deposit,5837,5837,1
deposit,5838,5838,1
deposit,5839,5839,1
deposit,5840,5840,1
deposit,5841,5841,1
deposit,5842,5842,1
deposit,5843,5843,1
deposit,5844,5844,1
deposit,5845,5845,1
deposit,5846,5846,1
deposit,5847,5847,1
deposit,5848,5848,1
deposit,5849,5849,1
deposit,5850,5850,1
deposit,5851,5851,1
deposit,5852,5852,1
deposit,5853,5853,1
deposit,5854,5854,1
deposit,5855,5855,1
deposit,5856,5856,1
deposit,5857,5857,1
deposit,5858,5858,1
deposit,5859,5859,1
deposit,5860,5860,1
deposit,5861,5861,1
deposit,5862,5862,1
deposit,5863,5863,1
deposit,5864,5864,1
deposit,5865,5865,1
deposit,5866,5866,1
deposit,5867,5867,1
deposit,5868,5868,1
deposit,5869,5869,1
deposit,5870,5870,1
deposit,5871,5871,1
deposit,5872,5872,1
deposit,5873,5873,1
deposit,5874,5874,1
deposit,5875,5875,1
deposit,5876,5876,1
deposit,5877,5877,1
deposit,5878,5878,1
deposit,5879,5879,1
deposit,5880,5880,1
deposit,5881,5881,1
deposit,5882,5882,1
deposit,5883,5883,1
deposit,5884,5884,1
deposit,5885,5885,1
deposit,5886,5886,1
deposit,5887,5887,1
deposit,5888,5888,1
deposit,5889,5889,1
deposit,5890,5890,1
deposit,5891,5891,1
deposit,5892,5892,1
deposit,5893,5893,1
deposit,5894,5894,1
deposit,5895,5895,1
deposit,5896,5896,1
deposit,5897,5897,1
deposit,5898,5898,1
deposit,5899,5899,1
deposit,5900,5900,1
deposit,5901,5901,1
deposit,5902,5902,1
deposit,5903,5903,1
deposit,5904,5904,1
deposit,5905,5905,1
deposit,5906,5906,1
deposit,5907,5907,1
deposit,5908,5908,1
deposit,5909,5909,1
deposit,5910,5910,1
deposit,5911,5911,1
deposit,5912,5912,1
deposit,5913,5913,1
deposit,5914,5914,1
deposit,5915,5915,1
deposit,5916,5916,1
deposit,5917,5917,1
deposit,5918,5918,1
deposit,5919,5919,1
deposit,5920,5920,1
deposit,5921,5921,1
deposit,5922,5922,1
deposit,5923,5923,1
deposit,5924,5924,1
deposit,5925,5925,1
deposit,5926,5926,1
deposit,5927,5927,1
deposit,5928,5928,1
deposit,5929,5929,1
deposit,5930,5930,1
deposit,5931,5931,1
deposit,5932,5932,1
deposit,5933,5933,1
deposit,5934,5934,1
deposit,5935,5935,1
deposit,5936,5936,1
deposit,5937,5937,1
deposit,5938,5938,1
deposit,5939,5939,1
deposit,5940,5940,1
deposit,5941,5941,1
deposit,5942,5942,1
deposit,5943,5943,1
deposit,5944,5944,1
deposit,5945,5945,1
deposit,5946,5946,1
deposit,5947,5947,1
deposit,5948,5948,1
deposit,5949,5949,1
deposit,5950,5950,1
deposit,5951,5951,1
deposit,5952,5952,1
deposit,5953,5953,1
deposit,5954,5954,1
deposit,5955,5955,1
deposit,5956,5956,1
deposit,5957,5957,1
deposit,5958,5958,1
deposit,5959,5959,1
deposit,5960,5960,1
deposit,5961,5961,1
deposit,5962,5962,1
deposit,5963,5963,1
deposit,5964,5964,1
deposit,5965,5965,1
deposit,5966,5966,1
deposit,5967,5967,1
deposit,5968,5968,1
deposit,5969,5969,1
deposit,5970,5970,1
deposit,5971,5971,1
deposit,5972,5972,1
deposit,5973,5973,1
deposit,5974,5974,1
deposit,5975,5975,1
deposit,5976,5976,1
deposit,5977,5977,1
deposit,5978,5978,1
deposit,5979,5979,1
deposit,5980,5980,1
deposit,5981,5981,1
deposit,5982,5982,1
deposit,5983,5983,1
deposit,5984,5984,1
deposit,5985,5985,1
deposit,5986,5986,1
deposit,5987,5987,1
deposit,5988,5988,1
deposit,5989,5989,1
deposit,5990,5990,1
deposit,5991,5991,1
deposit,5992,5992,1
deposit,5993,5993,1
deposit,5994,5994,1
deposit,5995,5995,1
deposit,5996,5996,1
deposit,5997,5997,1
deposit,5998,5998,1
deposit,5999,5999,1
deposit,6000,6000,1
deposit,6001,6001,1
deposit,6002,6002,1
deposit,6003,6003,1
deposit,6004,6004,1
deposit,6005,6005,1
deposit,6006,6006,1
deposit,6007,6007,1
deposit,6008,6008,1
deposit,6009,6009,1
deposit,6010,6010,1
deposit,6011,6011,1
deposit,6012,6012,1
deposit,6013,6013,1
deposit,6014,6014,1
deposit,6015,6015,1
deposit,6016,6016,1
deposit,6017,6017,1
deposit,6018,6018,1
deposit,6019,6019,1
deposit,6020,6020,1
deposit,6021,6021,1
deposit,6022,6022,1
deposit,6023,6023,1
deposit,6024,6024,1
deposit,6025,6025,1
deposit,6026,6026,1
deposit,6027,6027,1
deposit,6028,6028,1
deposit,6029,6029,1
deposit,6030,6030,1
deposit,6031,6031,1
deposit,6032,6032,1
deposit,6033,6033,1
deposit,6034,6034,1
deposit,6035,6035,1
deposit,6036,6036,1
deposit,6037,6037,1
deposit,6038,6038,1
deposit,6039,6039,1
deposit,6040,6040,1
deposit,6041,6041,1
deposit,6042,6042,1
deposit,6043,6043,1
deposit,6044,6044,1
deposit,6045,6045,1
deposit,6046,6046,1
deposit,6047,6047,1
deposit,6048,6048,1
deposit,6049,6049,1
deposit,6050,6050,1
deposit,6051,6051,1
deposit,6052,6052,1
deposit,6053,6053,1
deposit,6054,6054,1
deposit,6055,6055,1
deposit,6056,6056,1
deposit,6057,6057,1
deposit,6058,6058,1
deposit,6059,6059,1
deposit,6060,6060,1
deposit,6061,6061,1
deposit,6062,6062,1
deposit,6063,6063,1
deposit,6064,6064,1
deposit,6065,6065,1
deposit,6066,6066,1
deposit,6067,6067,1
deposit,6068,6068,1
deposit,6069,6069,1
deposit,6070,6070,1
deposit,6071,6071,1
deposit,6072,6072,1
deposit,6073,6073,1
deposit,6074,6074,1
deposit,6075,6075,1
deposit,6076,6076,1
deposit,6077,6077,1
deposit,6078,6078,1
deposit,6079,6079,1
deposit,6080,6080,1
deposit,6081,6081,1
deposit,6082,6082,1
deposit,6083,6083,1
deposit,6084,6084,1
deposit,6085,6085,1
deposit,6086,6086,1
deposit,6087,6087,1
deposit,6088,6088,1
deposit,6089,6089,1
deposit,6090,6090,1
deposit,6091,6091,1
deposit,6092,6092,1
deposit,6093,6093,1
deposit,6094,6094,1
deposit,6095,6095,1
deposit,6096,6096,1
deposit,6097,6097,1
deposit,6098,6098,1
deposit,6099,6099,1
deposit,6100,6100,1
deposit,6101,6101,1
deposit,6102,6102,1
deposit,6103,6103,1
deposit,6104,6104,1
deposit,6105,6105,1
deposit,6106,6106,1
deposit,6107,6107,1
deposit,6108,6108,1
deposit,6109,6109,1
deposit,6110,6110,1
deposit,6111,6111,1
deposit,6112,6112,1
deposit,6113,6113,1
deposit,6114,6114,1
deposit,6115,6115,1
deposit,6116,6116,1
deposit,6117,6117,1
deposit,6118,6118,1
deposit,6119,6119,1
deposit,6120,6120,1
deposit,6121,6121,1
deposit,6122,6122,1
deposit,6123,6123,1
deposit,6124,6124,1
deposit,6125,6125,1
deposit,6126,6126,1
deposit,6127,6127,1
deposit,6128,6128,1
deposit,6129,6129,1
deposit,6130,6130,1
deposit,6131,6131,1
deposit,6132,6132,1
deposit,6133,6133,1
deposit,6134,6134,1
deposit,6135,6135,1
deposit,6136,6136,1
deposit,6137,6137,1
deposit,6138,6138,1
deposit,6139,6139,1
deposit,6140,6140,1
deposit,6141,6141,1
deposit,6142,6142,1
deposit,6143,6143,1
deposit,6144,6144,1
deposit,6145,6145,1
deposit,6146,6146,1
deposit,6147,6147,1
